component_id,lot_id,device_family,device_variant,IDDQ_0h,IDDQ_24h,Input_Leakage_Current_0h,Input_Leakage_Current_24h,Active_Supply_Current_0h,Active_Supply_Current_24h,Propagation_Delay_0h,Propagation_Delay_24h,Output_Rise_Time_0h,Output_Rise_Time_24h,Output_Fall_Time_0h,Output_Fall_Time_24h,IDDQ_168h,Input_Leakage_Current_168h,Active_Supply_Current_168h,Propagation_Delay_168h,Output_Rise_Time_168h,Output_Fall_Time_168h
C04509,C_L13,DIGITAL_CMOS,CMOS_C,0.23393,0.236186,0.180643,0.179691,67.112413,67.315034,3.377284,3.376915,1.817093,1.817261,1.818316,1.842728,0.236021,0.1818,67.547501,3.391536,1.83308,1.864036
C04510,C_L13,DIGITAL_CMOS,CMOS_C,0.303468,0.313026,0.10108,0.104955,61.896088,61.651172,3.356786,3.428748,1.697291,1.698357,1.672604,1.69779,0.325209,0.117025,65.343169,3.553847,1.75306,1.791035
C04511,C_L13,DIGITAL_CMOS,CMOS_C,0.271751,0.277042,0.127372,0.132086,63.360411,63.860638,3.382441,3.38715,1.718887,1.736425,1.655204,1.675807,0.281269,0.136843,65.473214,3.679246,1.82777,1.783667
C04512,C_L13,DIGITAL_CMOS,CMOS_C,0.182362,0.184747,0.104197,0.106052,62.56611,63.335064,3.337086,3.342141,1.698658,1.726831,1.67289,1.6668,0.199376,0.118059,65.040066,3.407366,1.739306,1.711109
C04513,C_L13,DIGITAL_CMOS,CMOS_C,0.372619,0.368165,0.145212,0.146994,68.967043,69.325363,3.372982,3.367092,1.614934,1.613449,1.749471,1.748694,0.364528,0.145435,70.599102,3.431801,1.633626,1.758607
C04514,C_L13,DIGITAL_CMOS,CMOS_C,0.376101,0.38149,0.152818,0.154894,67.290026,67.739915,3.294132,3.342396,1.72219,1.743972,1.761865,1.77353,0.401608,0.165672,71.29791,3.509656,1.811903,1.881237
C04515,C_L13,DIGITAL_CMOS,CMOS_C,0.255985,0.254927,0.100783,0.103667,65.004126,66.175557,3.528559,3.625307,1.681231,1.703303,1.652191,1.66604,0.267821,0.108398,68.895837,3.824885,1.74178,1.741795
C04516,C_L13,DIGITAL_CMOS,CMOS_C,0.207195,0.208183,0.124379,0.126757,68.969446,69.63033,3.195433,3.240164,1.58876,1.617235,1.664896,1.692785,0.224865,0.136031,74.914185,3.389808,1.647208,1.781794
C04517,C_L13,DIGITAL_CMOS,CMOS_C,0.373686,0.372481,0.143553,0.147101,63.71364,64.697854,3.413202,3.454584,1.737743,1.756751,1.703148,1.727625,0.391572,0.159038,66.975352,3.739386,1.824785,1.811005
C04518,C_L13,DIGITAL_CMOS,CMOS_C,0.365268,0.367343,0.164799,0.172309,69.893634,71.058026,3.49065,3.502185,1.780514,1.78749,1.703915,1.691349,0.382896,0.174277,74.551956,3.520406,1.789381,1.709463
C04519,C_L13,DIGITAL_CMOS,CMOS_C,0.315915,0.31658,0.098038,0.101021,69.258584,70.489245,3.455477,3.445877,1.732248,1.749754,1.811299,1.804951,0.324102,0.102568,72.460936,3.466164,1.75944,1.842683
C04520,C_L13,DIGITAL_CMOS,CMOS_C,0.316083,0.313855,0.152499,0.151706,70.934236,70.642526,3.07749,3.11532,1.700532,1.70313,1.614102,1.649024,0.321201,0.152437,71.691527,3.240833,1.741228,1.714512
C04521,C_L13,DIGITAL_CMOS,CMOS_C,0.30579,0.304708,0.178298,0.185002,67.960219,68.204601,3.321599,3.314285,1.576791,1.577466,1.664858,1.665998,0.318132,0.189022,71.159901,3.34357,1.579854,1.681409
C04522,C_L13,DIGITAL_CMOS,CMOS_C,0.346217,0.349881,0.142857,0.146602,67.626285,69.234354,3.399024,3.415444,1.782669,1.771657,1.709385,1.702077,0.357517,0.15657,71.198456,3.463639,1.786031,1.701289
C04523,C_L13,DIGITAL_CMOS,CMOS_C,0.261025,0.259402,0.168586,0.169839,64.263726,64.850957,3.470089,3.547384,1.710352,1.730807,1.723157,1.737458,0.265175,0.175124,66.037768,3.681748,1.752401,1.767446
C04524,C_L13,DIGITAL_CMOS,CMOS_C,0.337632,0.340968,0.316841,0.323415,68.178408,68.366273,3.567264,3.621141,1.728772,1.720274,1.719238,1.744403,0.350469,0.352966,72.945611,3.7814,1.791777,1.81782
C04525,C_L13,DIGITAL_CMOS,CMOS_C,0.293713,0.294978,0.123523,0.124286,65.744234,66.319321,3.383302,3.453294,1.71603,1.754426,1.643622,1.676924,0.296636,0.123132,67.134339,3.609505,1.794947,1.760508
C04526,C_L13,DIGITAL_CMOS,CMOS_C,0.261071,0.266596,0.109825,0.112082,66.005196,66.775989,3.371657,3.382553,1.712788,1.710193,1.779972,1.806215,0.268736,0.116853,67.961945,3.433332,1.71719,1.784269
C04527,C_L13,DIGITAL_CMOS,CMOS_C,0.273955,0.274497,0.17155,0.171461,64.979465,65.217301,3.214322,3.193711,1.758262,1.75347,1.631497,1.62324,0.283326,0.174224,65.970745,3.241302,1.786218,1.645193
C04528,C_L13,DIGITAL_CMOS,CMOS_C,0.305268,0.304444,0.07403,0.075327,66.890528,66.857259,3.267492,3.296463,1.673545,1.683706,1.767429,1.772003,0.308309,0.077317,67.485419,3.292322,1.675512,1.776177
C04529,C_L13,DIGITAL_CMOS,CMOS_C,0.243549,0.241134,0.068304,0.068452,64.305413,64.461285,3.616703,3.593332,1.744709,1.743404,1.701273,1.703155,0.248184,0.07059,64.765926,3.680865,1.750043,1.711987
C04530,C_L13,DIGITAL_CMOS,CMOS_C,0.296347,0.30321,0.100723,0.102573,61.89485,62.372661,3.473216,3.496153,1.856682,1.861391,1.810012,1.809681,0.319914,0.110379,65.996914,3.463365,1.859239,1.830462
C04531,C_L13,DIGITAL_CMOS,CMOS_C,0.350243,0.35176,0.199973,0.207677,64.646733,65.806478,3.289828,3.322571,1.543502,1.539664,1.585387,1.625245,0.36666,0.212725,67.10263,3.541475,1.609442,1.711346
C04532,C_L13,DIGITAL_CMOS,CMOS_C,0.302673,0.298366,0.151926,0.152691,67.399476,67.040842,3.393703,3.396957,1.564843,1.563432,1.692253,1.699431,0.305432,0.151766,68.249398,3.40299,1.577414,1.723571
C04533,C_L13,DIGITAL_CMOS,CMOS_C,0.260221,0.255065,0.16781,0.170728,62.794289,63.702558,3.490686,3.478602,1.678803,1.692625,1.612816,1.612281,0.263538,0.173294,63.902576,3.551412,1.697,1.649468
C04534,C_L13,DIGITAL_CMOS,CMOS_C,0.311625,0.315803,0.263131,0.268565,64.063882,63.922777,3.3397,3.379515,1.78528,1.803561,1.689273,1.704926,0.324292,0.283289,66.42271,3.562531,1.82925,1.78286
C04535,C_L13,DIGITAL_CMOS,CMOS_C,0.277004,0.283756,0.1358,0.141354,66.351446,66.645194,3.535198,3.562777,1.721654,1.719434,1.682888,1.70641,0.289848,0.152751,70.236983,3.693313,1.737368,1.744143
C04536,C_L13,DIGITAL_CMOS,CMOS_C,0.320261,0.323097,0.167142,0.17313,63.251111,65.260783,3.369582,3.371844,1.829358,1.842099,1.850937,1.86608,0.335237,0.181836,68.055521,3.451774,1.836283,1.880982
C04537,C_L13,DIGITAL_CMOS,CMOS_C,0.345605,0.351161,0.111244,0.1127,69.610772,69.084536,3.566107,3.537548,1.713032,1.714903,1.733515,1.742528,0.350303,0.11544,69.537675,3.607845,1.736171,1.755126
C04538,C_L13,DIGITAL_CMOS,CMOS_C,0.322093,0.325998,0.105236,0.10751,66.084473,68.965604,3.359112,3.362704,1.846546,1.87035,1.825847,1.839099,0.335019,0.113746,70.583805,3.559944,1.955922,1.932373
C04539,C_L13,DIGITAL_CMOS,CMOS_C,0.237305,0.242748,0.210332,0.211795,67.196132,66.692645,3.121473,3.114227,1.819609,1.813018,1.68115,1.702101,0.24207,0.215924,67.884978,3.185227,1.838481,1.695182
C04540,C_L13,DIGITAL_CMOS,CMOS_C,0.238627,0.236976,0.112072,0.113052,63.235238,63.822789,3.51957,3.573078,1.59501,1.623008,1.627595,1.65045,0.239909,0.117326,63.846409,3.674948,1.663138,1.722957
C04541,C_L13,DIGITAL_CMOS,CMOS_C,0.354675,0.360343,0.125425,0.128841,66.406619,67.005004,3.490822,3.551815,1.748698,1.780468,1.816731,1.867297,0.356323,0.131102,68.057014,3.751642,1.840112,1.931123
C04542,C_L13,DIGITAL_CMOS,CMOS_C,0.397369,0.397342,0.080922,0.083186,58.553437,58.671179,3.646497,3.637579,1.759187,1.751773,1.730107,1.720729,0.422983,0.087746,62.359829,3.652218,1.774647,1.742171
C04543,C_L13,DIGITAL_CMOS,CMOS_C,0.295791,0.300135,0.192751,0.199095,69.865874,69.780667,3.336139,3.346791,1.700524,1.699605,1.635866,1.632198,0.31287,0.218747,73.282107,3.439793,1.723087,1.651292
C04544,C_L13,DIGITAL_CMOS,CMOS_C,0.267789,0.26275,0.115772,0.11699,67.334852,66.854939,3.280545,3.326312,1.691499,1.701934,1.683688,1.695235,0.264571,0.117824,68.563834,3.55805,1.781017,1.783194
C04545,C_L13,DIGITAL_CMOS,CMOS_C,0.403328,0.422241,0.174732,0.172805,68.099893,69.421593,3.331599,3.400122,1.769884,1.791079,1.595336,1.599766,0.411618,0.180146,69.39544,3.689696,1.871638,1.705711
C04546,C_L13,DIGITAL_CMOS,CMOS_C,0.351962,0.352609,0.100159,0.09972,66.008041,65.694315,3.524814,3.520717,1.88454,1.889097,1.833087,1.84651,0.35967,0.099882,67.919155,3.59942,1.922382,1.849296
C04547,C_L13,DIGITAL_CMOS,CMOS_C,0.319415,0.320955,0.149157,0.154024,63.618447,63.951916,3.373242,3.40499,1.689487,1.693185,1.746212,1.74684,0.332716,0.161943,65.473013,3.455292,1.700093,1.760364
C04548,C_L13,DIGITAL_CMOS,CMOS_C,0.319958,0.313986,0.124371,0.12647,66.468175,67.60325,3.308378,3.37409,1.660949,1.680976,1.633792,1.668003,0.326967,0.132658,70.463226,3.571886,1.72963,1.753709
C04549,C_L13,DIGITAL_CMOS,CMOS_C,0.333389,0.332357,0.144448,0.146039,71.518735,71.912756,3.495228,3.512894,1.838457,1.822989,1.730871,1.722919,0.352619,0.15169,73.463262,3.581656,1.820722,1.732077
C04550,C_L13,DIGITAL_CMOS,CMOS_C,0.36289,0.366928,0.226944,0.237229,67.891544,68.756828,3.450166,3.489587,1.720817,1.740305,1.780754,1.801476,0.378626,0.247389,70.553832,3.588943,1.767477,1.876027
C04551,C_L13,DIGITAL_CMOS,CMOS_C,0.279227,0.28153,0.117739,0.120024,64.676075,65.561298,3.422754,3.453739,1.717742,1.734904,1.751344,1.777028,0.287194,0.122197,66.457418,3.660007,1.800968,1.873987
C04552,C_L13,DIGITAL_CMOS,CMOS_C,0.340472,0.348631,0.137079,0.141981,67.219727,69.639244,3.360452,3.355131,1.734989,1.742526,1.652551,1.669475,0.367851,0.151303,72.661008,3.412547,1.760108,1.686057
C04553,C_L13,DIGITAL_CMOS,CMOS_C,0.319099,0.321663,0.197683,0.204923,69.325628,70.032961,3.247907,3.271995,1.635705,1.638472,1.714203,1.721818,0.332541,0.216518,71.726803,3.360253,1.656004,1.745999
C04554,C_L13,DIGITAL_CMOS,CMOS_C,0.409963,0.407345,0.151199,0.152147,63.053939,64.340315,3.375878,3.425576,1.737066,1.746498,1.776829,1.786839,0.429952,0.154809,66.110844,3.693251,1.805779,1.904465
C04555,C_L13,DIGITAL_CMOS,CMOS_C,0.414523,0.426252,0.161563,0.168291,68.983421,70.277551,3.436745,3.530032,1.656768,1.677102,1.669632,1.68578,0.444041,0.178978,72.448443,3.732111,1.697805,1.733092
C04556,C_L13,DIGITAL_CMOS,CMOS_C,0.377335,0.372357,0.19641,0.195963,67.023788,67.594662,3.44207,3.478896,1.642888,1.649945,1.724084,1.711881,0.379512,0.201113,67.460505,3.511124,1.67039,1.744556
C04557,C_L13,DIGITAL_CMOS,CMOS_C,0.345838,0.34377,0.081654,0.081696,69.804786,71.314442,3.101225,3.15888,1.737103,1.737057,1.739497,1.739489,0.359409,0.087722,75.208063,3.291215,1.769886,1.819648
C04558,C_L13,DIGITAL_CMOS,CMOS_C,0.300757,0.298452,0.130848,0.136088,71.074877,72.207308,3.46234,3.46565,1.8547,1.860954,1.806104,1.810066,0.320517,0.154661,78.565545,3.524949,1.879668,1.839181
C04559,C_L13,DIGITAL_CMOS,CMOS_C,0.250219,0.25274,0.121508,0.124289,64.522638,64.705243,3.29784,3.345847,1.771126,1.784599,1.672848,1.683037,0.257716,0.127117,66.261157,3.393367,1.792295,1.69986
C04560,C_L13,DIGITAL_CMOS,CMOS_C,0.267313,0.26789,0.14162,0.143835,62.605571,62.737674,3.411974,3.455956,1.642769,1.645628,1.710764,1.714636,0.272737,0.144679,63.641389,3.45884,1.669405,1.723323
C04561,C_L13,DIGITAL_CMOS,CMOS_C,0.317183,0.323288,0.108912,0.111771,64.133455,64.910153,3.403547,3.46989,1.586038,1.626779,1.687798,1.711848,0.326529,0.11824,66.427066,3.662423,1.648949,1.743626
C04562,C_L13,DIGITAL_CMOS,CMOS_C,0.269798,0.266881,0.096857,0.099213,62.863434,62.8061,3.109015,3.113513,1.670158,1.683614,1.711387,1.720455,0.268323,0.100308,63.705795,3.163937,1.669952,1.73756
C04563,C_L13,DIGITAL_CMOS,CMOS_C,0.358389,0.36226,0.172217,0.180903,65.726044,66.902888,3.251338,3.277654,1.709963,1.712491,1.676561,1.683268,0.369628,0.19081,69.501612,3.318918,1.738258,1.689177
C04564,C_L13,DIGITAL_CMOS,CMOS_C,0.291829,0.299893,0.105741,0.110187,62.157055,61.99723,3.470079,3.514069,1.72621,1.727134,1.745567,1.737297,0.298327,0.113178,63.390967,3.547154,1.756243,1.77031
C04565,C_L13,DIGITAL_CMOS,CMOS_C,0.319461,0.325462,0.141452,0.143836,65.184631,64.640179,3.445971,3.515509,1.806835,1.808482,1.72644,1.758771,0.323294,0.14606,65.306348,3.789282,1.892962,1.889652
C04566,C_L13,DIGITAL_CMOS,CMOS_C,0.262625,0.268861,0.117493,0.117021,67.594724,68.105129,3.295803,3.322965,1.602615,1.605718,1.689625,1.682862,0.270656,0.119826,68.85861,3.371821,1.613357,1.699048
C04567,C_L13,DIGITAL_CMOS,CMOS_C,0.314608,0.315633,0.13324,0.140822,62.693085,63.95447,3.460437,3.496031,1.700981,1.711182,1.828769,1.825984,0.329842,0.155707,67.138132,3.784917,1.785115,1.930822
C04568,C_L13,DIGITAL_CMOS,CMOS_C,0.227194,0.230885,0.102134,0.104747,66.481093,66.632434,3.348391,3.372755,1.628148,1.631888,1.703264,1.70057,0.240652,0.10741,68.574716,3.588275,1.682552,1.843919
C04569,C_L13,DIGITAL_CMOS,CMOS_C,0.235982,0.236998,0.127933,0.129011,55.536999,56.026599,3.221082,3.258344,1.645313,1.641522,1.617795,1.607597,0.241255,0.131765,55.683962,3.294761,1.666472,1.653875
C04570,C_L13,DIGITAL_CMOS,CMOS_C,0.300857,0.303162,0.12574,0.131352,65.753709,65.335929,3.54383,3.573428,1.721523,1.733867,1.815843,1.830801,0.311759,0.142464,67.476837,3.676991,1.783325,1.857272
C04571,C_L13,DIGITAL_CMOS,CMOS_C,0.358912,0.350705,0.090545,0.091431,66.508633,66.158268,3.480649,3.528421,1.770463,1.804628,1.694351,1.729607,0.36147,0.094209,66.883265,3.650041,1.836762,1.766083
C04572,C_L13,DIGITAL_CMOS,CMOS_C,0.205855,0.208077,0.078058,0.079591,64.079143,63.097483,3.377045,3.4003,1.706928,1.722253,1.658792,1.648678,0.209309,0.079054,63.972555,3.456575,1.720481,1.689403
C04573,C_L13,DIGITAL_CMOS,CMOS_C,0.288477,0.294354,0.103914,0.107435,66.522725,68.252603,3.442885,3.550508,1.813359,1.813549,1.641986,1.662062,0.308949,0.117732,72.052491,3.685305,1.878067,1.715015
C04644,C_L15,DIGITAL_CMOS,CMOS_C,0.264354,0.263574,0.14249,0.144356,64.054359,64.206713,3.553326,3.580968,1.88516,1.882861,1.703705,1.724655,0.263363,0.144441,63.945404,3.656213,1.919998,1.817011
C04645,C_L15,DIGITAL_CMOS,CMOS_C,0.216733,0.220859,0.134334,0.135281,68.73388,68.184499,3.801298,3.818389,1.86153,1.869381,1.900636,1.900584,0.216049,0.134843,68.688101,3.911339,1.923807,1.992001
C04646,C_L15,DIGITAL_CMOS,CMOS_C,0.278527,0.274727,0.142424,0.142819,60.408641,61.340152,3.647346,3.634884,1.88751,1.87619,1.769282,1.767817,0.275872,0.142936,61.617311,3.656508,1.885327,1.770079
C04647,C_L15,DIGITAL_CMOS,CMOS_C,0.47444,0.480179,0.182732,0.186578,65.326433,65.331811,3.413893,3.443946,1.760405,1.782129,1.619007,1.625693,0.509482,0.19554,67.36004,3.436012,1.765937,1.632438
C04648,C_L15,DIGITAL_CMOS,CMOS_C,0.337756,0.339471,0.108874,0.109692,61.120806,62.273296,3.331607,3.329023,1.781307,1.799566,1.621089,1.634074,0.349438,0.112615,63.331661,3.415447,1.831853,1.729838
C04649,C_L15,DIGITAL_CMOS,CMOS_C,0.271281,0.278391,0.121169,0.120597,61.093896,61.109839,3.537604,3.560959,1.78408,1.79479,1.7343,1.73612,0.275984,0.121153,61.487113,3.574573,1.798147,1.745646
C04650,C_L15,DIGITAL_CMOS,CMOS_C,0.279357,0.279329,0.13662,0.135385,59.124733,59.007268,3.5461,3.552425,1.676813,1.690861,1.720992,1.730879,0.277013,0.136402,59.331329,3.651453,1.739254,1.806873
C04651,C_L15,DIGITAL_CMOS,CMOS_C,0.277208,0.272104,0.164788,0.165036,66.68677,67.115795,3.404874,3.433342,1.796143,1.798117,1.692518,1.720786,0.278559,0.16822,67.387315,3.502196,1.839172,1.778837
C04652,C_L15,DIGITAL_CMOS,CMOS_C,0.27695,0.272415,0.12691,0.126405,63.308197,62.985242,3.740047,3.7506,1.912754,1.913766,1.794059,1.77486,0.276467,0.126868,63.573932,3.752932,1.921391,1.808645
C04653,C_L15,DIGITAL_CMOS,CMOS_C,0.305784,0.305098,0.15361,0.152911,60.376647,60.860179,3.598207,3.546564,1.964664,1.968473,1.837429,1.840076,0.30656,0.152851,60.709701,3.579575,1.976286,1.84369
C04654,C_L15,DIGITAL_CMOS,CMOS_C,0.3121,0.310935,0.139732,0.142964,62.314048,62.389752,3.405702,3.424541,1.726551,1.731669,1.718687,1.72802,0.321207,0.146537,63.453488,3.471552,1.760238,1.815806
C04655,C_L15,DIGITAL_CMOS,CMOS_C,0.288545,0.291353,0.137722,0.137563,69.349726,69.932683,3.471225,3.503169,1.737717,1.751143,1.641531,1.636364,0.304094,0.141879,71.905492,3.478045,1.768357,1.659572
C04656,C_L15,DIGITAL_CMOS,CMOS_C,0.290094,0.29051,0.110798,0.110717,62.619094,62.5564,3.527992,3.549295,1.845826,1.844888,1.604801,1.596763,0.29593,0.111144,63.558951,3.580357,1.873693,1.60943
C04657,C_L15,DIGITAL_CMOS,CMOS_C,0.385422,0.380227,0.20619,0.206674,61.811293,62.577622,3.683399,3.670392,1.888507,1.901264,1.794179,1.784929,0.391417,0.213386,64.158148,3.682148,1.903054,1.824149
C04658,C_L15,DIGITAL_CMOS,CMOS_C,0.307709,0.30597,0.124439,0.128195,61.590807,61.79177,3.41905,3.408067,1.783818,1.789417,1.582833,1.606547,0.325344,0.129714,63.431092,3.479202,1.829643,1.663276
C04659,C_L15,DIGITAL_CMOS,CMOS_C,0.233572,0.237759,0.152787,0.154517,65.34316,66.046545,3.559143,3.532193,1.742747,1.748984,1.639523,1.627536,0.243285,0.15949,67.489419,3.561391,1.738617,1.654613
C04660,C_L15,DIGITAL_CMOS,CMOS_C,0.282269,0.284036,0.127676,0.126909,58.760233,59.011518,3.354724,3.341276,1.881087,1.882923,1.753109,1.784122,0.27959,0.128258,59.055616,3.398893,1.940146,1.836859
C04661,C_L15,DIGITAL_CMOS,CMOS_C,0.216843,0.216988,0.124134,0.126561,63.293057,63.185709,3.52519,3.547373,1.876209,1.906944,1.741188,1.752396,0.223746,0.127622,63.603721,3.589826,1.914473,1.801131
C04662,C_L15,DIGITAL_CMOS,CMOS_C,0.252478,0.262536,0.147357,0.149576,59.804255,59.905797,3.861957,3.849329,1.995903,1.993281,1.843555,1.820408,0.269068,0.155402,60.585409,3.85052,2.013226,1.820287
C04663,C_L15,DIGITAL_CMOS,CMOS_C,0.290743,0.290047,0.151125,0.153867,64.230749,63.779631,3.587489,3.603127,1.778472,1.789525,1.770325,1.783872,0.291916,0.154975,65.422636,3.665751,1.81061,1.843133
C04664,C_L15,DIGITAL_CMOS,CMOS_C,0.311335,0.318834,0.143868,0.146475,62.661084,62.468446,3.294134,3.330159,1.689284,1.688246,1.674317,1.659631,0.320562,0.14631,62.711324,3.307807,1.681917,1.659138
C04665,C_L15,DIGITAL_CMOS,CMOS_C,0.401744,0.411291,0.166883,0.167986,63.362921,64.185225,3.776358,3.764669,1.844686,1.842482,1.813783,1.826243,0.424228,0.172153,64.979346,3.761701,1.85796,1.828563
C04666,C_L15,DIGITAL_CMOS,CMOS_C,0.316109,0.324214,0.143993,0.145167,68.624516,69.192291,3.487364,3.468358,1.798365,1.815493,1.696753,1.710986,0.346427,0.150348,71.235467,3.503883,1.807131,1.714653
C04667,C_L15,DIGITAL_CMOS,CMOS_C,0.335927,0.332844,0.204765,0.211511,66.943486,67.325398,3.700372,3.748348,1.845639,1.85743,1.779426,1.762423,0.346507,0.218239,68.989151,3.837308,1.903358,1.833653
C04668,C_L15,DIGITAL_CMOS,CMOS_C,0.382585,0.393103,0.184244,0.189699,61.539937,61.909235,3.511278,3.537492,1.833971,1.830295,1.640744,1.660171,0.392849,0.189608,62.506637,3.531728,1.862294,1.664787
C04669,C_L15,DIGITAL_CMOS,CMOS_C,0.28834,0.282128,0.158892,0.157874,60.058384,59.896279,3.510349,3.509229,1.712094,1.702615,1.67564,1.680662,0.294563,0.157897,60.991343,3.47763,1.718197,1.693458
C04670,C_L15,DIGITAL_CMOS,CMOS_C,0.403183,0.401563,0.180867,0.182199,65.571549,66.49542,3.605872,3.622029,1.770029,1.772215,1.646266,1.653417,0.415485,0.195104,67.903238,3.724246,1.82543,1.746006
C04671,C_L15,DIGITAL_CMOS,CMOS_C,0.299176,0.295167,0.145925,0.150399,60.738768,60.884163,3.466859,3.500985,1.795045,1.783296,1.745179,1.749802,0.308668,0.15469,61.762181,3.544293,1.793913,1.775877
C04672,C_L15,DIGITAL_CMOS,CMOS_C,0.328276,0.324865,0.151126,0.150953,66.004512,66.246659,3.721844,3.717012,1.946581,1.954567,1.753647,1.75599,0.324274,0.151802,67.58279,3.752802,1.968433,1.760841
C04673,C_L15,DIGITAL_CMOS,CMOS_C,0.402136,0.411156,0.180793,0.180738,61.681149,61.42314,3.844622,3.851112,1.870424,1.865592,1.779843,1.782372,0.428904,0.188357,61.827311,3.874306,1.87197,1.806061
C04674,C_L15,DIGITAL_CMOS,CMOS_C,0.266826,0.274133,0.146837,0.151017,60.333834,61.085186,3.57746,3.58695,1.782273,1.805496,1.662561,1.682021,0.277438,0.152765,63.085631,3.649039,1.815896,1.729998
C04675,C_L15,DIGITAL_CMOS,CMOS_C,0.342898,0.344401,0.189262,0.187677,62.973645,63.696051,3.596136,3.620039,1.868569,1.850602,1.820951,1.806564,0.350456,0.190283,63.143094,3.640434,1.846378,1.84348
C04676,C_L15,DIGITAL_CMOS,CMOS_C,0.384844,0.371257,0.145347,0.14778,65.41418,65.299784,3.543615,3.58163,1.887535,1.906781,1.74653,1.763151,0.379007,0.145783,65.877015,3.621926,1.936289,1.818376
C04677,C_L15,DIGITAL_CMOS,CMOS_C,0.310702,0.324287,0.165559,0.168481,62.916155,63.164212,3.637452,3.653744,1.81562,1.810784,1.71115,1.699142,0.333741,0.171881,64.251065,3.73494,1.841156,1.750228
C04678,C_L15,DIGITAL_CMOS,CMOS_C,0.262915,0.25965,0.179294,0.180482,64.105654,64.993708,3.457824,3.469727,1.876422,1.878067,1.637209,1.63193,0.26377,0.180587,65.270941,3.481836,1.865762,1.662319
C04679,C_L15,DIGITAL_CMOS,CMOS_C,0.350986,0.362434,0.178127,0.182892,70.049767,69.719401,3.470924,3.491228,1.84696,1.834834,1.650907,1.662278,0.369368,0.188574,71.465289,3.509403,1.848182,1.664368
C04680,C_L15,DIGITAL_CMOS,CMOS_C,0.309963,0.308878,0.114515,0.116697,56.788264,57.710277,3.723435,3.784544,1.94913,1.970475,1.801265,1.809005,0.30927,0.116616,58.434393,3.968223,2.036272,1.833197
C04681,C_L15,DIGITAL_CMOS,CMOS_C,0.32529,0.324377,0.179025,0.180742,64.393943,64.421612,3.464242,3.442546,1.817849,1.841709,1.769346,1.765099,0.3325,0.178884,64.847585,3.476456,1.83391,1.794864
C04682,C_L15,DIGITAL_CMOS,CMOS_C,0.248896,0.249813,0.13154,0.134024,64.572819,65.483344,3.762261,3.818883,1.875986,1.90552,1.697733,1.692477,0.261054,0.13889,67.058505,3.866391,1.921505,1.735428
C04683,C_L15,DIGITAL_CMOS,CMOS_C,0.304249,0.305447,0.117569,0.118307,62.984759,63.508789,3.485878,3.534332,1.831792,1.864374,1.723178,1.743444,0.312969,0.121788,64.648881,3.594946,1.904586,1.762716
C04684,C_L15,DIGITAL_CMOS,CMOS_C,0.381821,0.384945,0.140114,0.141789,69.094826,69.999235,3.61598,3.619886,1.661654,1.660071,1.604411,1.620017,0.400317,0.146043,71.330525,3.674104,1.73663,1.679165
C04685,C_L15,DIGITAL_CMOS,CMOS_C,0.28419,0.279597,0.087955,0.089318,62.840113,63.749475,3.402244,3.432633,1.668801,1.672717,1.577219,1.589242,0.285336,0.090086,63.884529,3.499314,1.716993,1.646202
C04686,C_L15,DIGITAL_CMOS,CMOS_C,0.266888,0.263096,0.117786,0.117532,67.774759,68.580619,3.347883,3.356258,1.832669,1.831132,1.748321,1.735497,0.26408,0.122014,69.87087,3.35996,1.830497,1.752915
C04687,C_L15,DIGITAL_CMOS,CMOS_C,0.386943,0.386031,0.150488,0.151011,64.877022,65.90009,3.531876,3.533966,1.783625,1.795075,1.778368,1.761514,0.401999,0.156784,67.264501,3.554962,1.805745,1.788893
C04688,C_L15,DIGITAL_CMOS,CMOS_C,0.348146,0.354251,0.155315,0.153818,66.497369,67.110445,3.381243,3.353415,1.729406,1.73829,1.63595,1.639792,0.358369,0.157991,67.991382,3.392177,1.738613,1.668372
C04689,C_L15,DIGITAL_CMOS,CMOS_C,0.252397,0.252051,0.083564,0.084605,68.128936,69.060241,3.647941,3.666483,1.794498,1.804989,1.580911,1.590449,0.255618,0.086274,68.765259,3.674216,1.799604,1.586722
C04690,C_L15,DIGITAL_CMOS,CMOS_C,0.272109,0.274808,0.159475,0.160259,66.470789,66.632,3.295515,3.323064,1.685909,1.684929,1.548139,1.564589,0.278352,0.161129,67.264612,3.332663,1.741643,1.616727
C04691,C_L15,DIGITAL_CMOS,CMOS_C,0.266816,0.270707,0.142144,0.146346,64.00244,64.051594,3.394127,3.416718,1.802394,1.82523,1.760526,1.757644,0.282364,0.1506,65.360902,3.500414,1.869321,1.869147
C04692,C_L15,DIGITAL_CMOS,CMOS_C,0.306171,0.310936,0.1623,0.163025,66.817088,67.182,3.560221,3.587691,1.735497,1.760216,1.8009,1.784824,0.312322,0.166555,68.773145,3.631274,1.800552,1.824692
