component_id,lot_id,device_family,device_variant,IDDQ_0h,IDDQ_24h,IDDQ_96h,IDDQ_168h,Input_Leakage_Current_0h,Input_Leakage_Current_24h,Input_Leakage_Current_96h,Input_Leakage_Current_168h,Active_Supply_Current_0h,Active_Supply_Current_24h,Active_Supply_Current_96h,Active_Supply_Current_168h,Propagation_Delay_0h,Propagation_Delay_24h,Propagation_Delay_96h,Propagation_Delay_168h,Output_Rise_Time_0h,Output_Rise_Time_24h,Output_Rise_Time_96h,Output_Rise_Time_168h,Output_Fall_Time_0h,Output_Fall_Time_24h,Output_Fall_Time_96h,Output_Fall_Time_168h,is_anomalous
C04752,C_L16,DIGITAL_CMOS,CMOS_C,0.24555,0.258104,0.267301,0.274566,0.106932,0.107773,0.112246,0.114396,60.193102,61.161142,62.11624,63.196792,3.409133,3.408663,3.412836,3.441415,1.882737,1.881466,1.891651,1.89014,1.740091,1.737208,1.748343,1.738733,0
C04753,C_L16,DIGITAL_CMOS,CMOS_C,0.258366,0.265288,0.272102,0.275505,0.148056,0.151004,0.157083,0.157856,63.070634,63.284516,64.423642,65.204972,3.311753,3.318268,3.306005,3.325624,1.680825,1.693134,1.690472,1.707566,1.574056,1.594789,1.584494,1.58576,0
C04754,C_L16,DIGITAL_CMOS,CMOS_C,0.382091,0.391382,0.406329,0.420144,0.210254,0.21545,0.221118,0.223584,65.996175,67.600463,68.433909,69.493533,3.594,3.628394,3.701826,3.716108,1.698121,1.745845,1.823498,1.847943,1.790343,1.806799,1.799436,1.818773,0
C04755,C_L16,DIGITAL_CMOS,CMOS_C,0.251997,0.254948,0.254311,0.258258,0.105866,0.103588,0.106217,0.106558,62.129853,62.203138,62.456814,62.861911,3.566197,3.53308,3.583241,3.59983,1.941523,1.969661,2.048199,2.091719,1.802989,1.805055,1.83671,1.840199,0
C04756,C_L16,DIGITAL_CMOS,CMOS_C,0.242841,0.247363,0.243267,0.242802,0.137041,0.139878,0.14252,0.141069,65.048902,65.277313,65.738436,66.762751,3.309549,3.341704,3.38563,3.457678,1.736222,1.769227,1.826715,1.910312,1.65982,1.652852,1.695765,1.697213,0
C04757,C_L16,DIGITAL_CMOS,CMOS_C,0.280243,0.283918,0.280307,0.283666,0.168453,0.168785,0.171926,0.173079,59.777115,59.798491,59.955117,60.274288,3.352986,3.350138,3.401627,3.458633,1.72766,1.748261,1.828818,1.941146,1.712731,1.695874,1.741983,1.754927,0
C04758,C_L16,DIGITAL_CMOS,CMOS_C,0.201465,0.202081,0.208463,0.21734,0.11577,0.121841,0.123499,0.127201,66.700197,67.193656,68.394479,69.299764,3.38332,3.415056,3.425682,3.43421,1.764487,1.816269,1.866995,1.885344,1.693926,1.70977,1.731732,1.75597,0
C04759,C_L16,DIGITAL_CMOS,CMOS_C,0.22252,0.229734,0.228935,0.241901,0.09281,0.096412,0.099708,0.099812,63.134388,64.050358,64.573308,65.016954,3.359737,3.362086,3.343934,3.369787,1.611138,1.612386,1.621734,1.631857,1.643796,1.65379,1.646864,1.642793,0
C04760,C_L16,DIGITAL_CMOS,CMOS_C,0.319779,0.334549,0.334661,0.349881,0.175165,0.177961,0.185469,0.187845,64.398381,65.116505,65.916813,66.778334,3.356787,3.375101,3.375764,3.390804,1.748244,1.772467,1.785071,1.815263,1.652845,1.650903,1.657647,1.664624,0
C04761,C_L16,DIGITAL_CMOS,CMOS_C,0.254101,0.256738,0.278211,0.285413,0.108312,0.109884,0.116032,0.122685,59.306948,60.32205,62.119109,65.154635,3.276457,3.316461,3.338503,3.379274,1.766835,1.819839,1.873165,1.926033,1.614621,1.620937,1.655947,1.656753,0
C04762,C_L16,DIGITAL_CMOS,CMOS_C,0.236002,0.235611,0.244622,0.245295,0.216871,0.217591,0.222088,0.219925,63.979469,64.182349,64.484267,64.037433,3.409695,3.425183,3.500083,3.56878,1.720129,1.75789,1.832195,1.932833,1.651684,1.660914,1.677916,1.701351,0
C04763,C_L16,DIGITAL_CMOS,CMOS_C,0.279456,0.281098,0.297681,0.310488,0.237046,0.238939,0.250964,0.25596,67.758807,69.279016,71.198108,73.909403,3.292852,3.282941,3.285432,3.326827,1.692955,1.679353,1.692196,1.722835,1.739063,1.717335,1.73644,1.736434,0
C04764,C_L16,DIGITAL_CMOS,CMOS_C,0.255441,0.26642,0.271697,0.276772,0.13555,0.139459,0.142409,0.142829,59.663544,60.588569,61.474754,63.4964,3.412852,3.41423,3.450349,3.469777,1.799594,1.860737,1.885754,1.920612,1.664301,1.694523,1.724632,1.727983,0
C04765,C_L16,DIGITAL_CMOS,CMOS_C,0.288082,0.295288,0.304218,0.303572,0.096596,0.097021,0.099281,0.101435,65.193637,66.681751,67.095313,67.465456,3.320549,3.318312,3.386608,3.43691,1.902647,1.875991,1.98328,2.04977,1.689658,1.690965,1.726067,1.775718,0
C04766,C_L16,DIGITAL_CMOS,CMOS_C,0.357829,0.363722,0.364569,0.374235,0.185552,0.188061,0.190552,0.192591,61.254665,61.322392,62.040357,61.560465,3.413976,3.408849,3.482535,3.488213,1.854214,1.894369,1.939041,1.984353,1.725151,1.710449,1.719768,1.735169,0
C04767,C_L16,DIGITAL_CMOS,CMOS_C,0.291226,0.295587,0.297217,0.299078,0.133832,0.134461,0.137499,0.137999,66.003133,65.95659,65.874299,66.830118,3.259032,3.249165,3.275675,3.318661,1.657659,1.681267,1.728177,1.753153,1.621001,1.644815,1.655271,1.657636,0
C04768,C_L16,DIGITAL_CMOS,CMOS_C,0.229624,0.236886,0.257581,0.408631,0.140071,0.144413,0.150361,0.19067,55.986488,56.808339,58.434422,59.221202,3.570921,3.583506,3.583542,3.574265,1.811816,1.823677,1.836274,1.831781,1.716474,1.737307,1.744052,1.732659,1
C04769,C_L16,DIGITAL_CMOS,CMOS_C,0.216474,0.225511,0.232769,0.251579,0.130996,0.135009,0.145386,0.153783,54.468474,54.979171,55.38594,57.464048,3.257577,3.27855,3.326253,3.326807,1.667869,1.707416,1.743128,1.778054,1.72893,1.722485,1.729614,1.739492,0
C04770,C_L16,DIGITAL_CMOS,CMOS_C,0.291593,0.295558,0.298481,0.304317,0.127743,0.131291,0.133179,0.134749,64.122529,65.311087,66.125955,66.823685,3.322388,3.335866,3.339834,3.342448,1.719338,1.712982,1.74542,1.777196,1.578788,1.580804,1.583991,1.57704,0
C04771,C_L16,DIGITAL_CMOS,CMOS_C,0.272022,0.269602,0.288097,0.291574,0.119044,0.122961,0.128076,0.130567,64.102514,65.59951,65.706841,67.51753,3.301137,3.310177,3.338588,3.306196,1.701299,1.711515,1.71541,1.721627,1.564886,1.572391,1.564265,1.56753,0
C04772,C_L16,DIGITAL_CMOS,CMOS_C,0.354532,0.359143,0.384706,0.397962,0.151312,0.154891,0.156083,0.159609,64.485363,64.610864,66.588762,67.947287,3.624903,3.632576,3.648924,3.640431,1.92173,1.913966,1.932134,1.948857,1.867235,1.837216,1.851691,1.854976,0
C04773,C_L16,DIGITAL_CMOS,CMOS_C,0.269938,0.284903,0.29462,0.308872,0.163035,0.172127,0.175548,0.179297,63.122009,64.784742,65.87395,67.417208,3.414928,3.431259,3.427328,3.45413,1.937263,1.938295,1.925027,1.945734,1.808313,1.797221,1.811623,1.804749,0
C04774,C_L16,DIGITAL_CMOS,CMOS_C,0.310368,0.316339,0.318493,0.321997,0.12197,0.121627,0.124505,0.123793,65.962402,65.2342,66.147436,66.116324,3.240106,3.233101,3.25414,3.260054,1.656713,1.653742,1.67808,1.700731,1.656063,1.640651,1.649415,1.642822,0
C04775,C_L16,DIGITAL_CMOS,CMOS_C,0.227905,0.236924,0.234855,0.248667,0.105648,0.109032,0.112445,0.114522,64.482155,65.225508,65.940672,66.595715,3.73445,3.775552,3.787537,3.773349,2.03004,2.047746,2.105052,2.143912,1.738921,1.76291,1.777518,1.785093,0
C04776,C_L16,DIGITAL_CMOS,CMOS_C,0.253668,0.248084,0.254346,0.254083,0.108031,0.107211,0.108694,0.110697,64.136563,64.063156,64.000766,64.239286,3.376015,3.380387,3.430109,3.418666,1.807509,1.812899,1.806557,1.810246,1.661778,1.681569,1.703064,1.687439,0
C04777,C_L16,DIGITAL_CMOS,CMOS_C,0.250265,0.249226,0.25858,0.273141,0.199484,0.200306,0.208129,0.217016,64.749855,64.626347,68.080099,70.073983,3.531769,3.526201,3.546848,3.535979,1.706966,1.715907,1.723487,1.740964,1.741117,1.721769,1.73583,1.751138,0
C04778,C_L16,DIGITAL_CMOS,CMOS_C,0.270608,0.279391,0.293681,0.294409,0.128353,0.132193,0.134906,0.135493,61.715988,62.817138,64.955787,66.097509,3.284434,3.310646,3.348193,3.35405,1.811727,1.837541,1.896964,1.927797,1.804266,1.793179,1.819821,1.82372,0
C04779,C_L16,DIGITAL_CMOS,CMOS_C,0.2688,0.275103,0.279814,0.284376,0.089752,0.091494,0.096074,0.097633,62.591136,62.876044,63.835876,64.723869,3.141448,3.155743,3.211746,3.224312,1.657664,1.663801,1.713615,1.775302,1.594781,1.611296,1.618477,1.624507,0
C04780,C_L16,DIGITAL_CMOS,CMOS_C,0.280889,0.280026,0.282941,0.28605,0.110346,0.112065,0.112378,0.113579,59.089728,59.222915,59.860631,59.243909,3.43932,3.43585,3.434725,3.44119,1.800762,1.809819,1.84432,1.843291,1.68568,1.697577,1.704845,1.706773,0
C04781,C_L16,DIGITAL_CMOS,CMOS_C,0.257065,0.262972,0.273501,0.283894,0.133717,0.136479,0.140633,0.146076,62.481493,63.20211,64.999527,66.732886,3.25755,3.268892,3.324558,3.357136,1.681213,1.723965,1.789772,1.827027,1.641164,1.661697,1.669351,1.688091,0
C04782,C_L16,DIGITAL_CMOS,CMOS_C,0.236254,0.23315,0.245732,0.250669,0.120234,0.12366,0.128922,0.131132,60.899989,62.352515,63.716743,64.534303,3.508096,3.519346,3.50972,3.532469,1.856986,1.86117,1.855889,1.872982,1.685918,1.681896,1.685786,1.674778,0
C04783,C_L16,DIGITAL_CMOS,CMOS_C,0.32008,0.330223,0.346994,0.370862,0.133934,0.135311,0.143447,0.150003,61.243781,62.241887,63.665265,64.648757,3.434183,3.431227,3.45202,3.471029,1.670495,1.70282,1.726513,1.740709,1.627467,1.62994,1.63653,1.643274,0
C04784,C_L16,DIGITAL_CMOS,CMOS_C,0.33334,0.336854,0.352127,0.373566,0.1108,0.113258,0.118367,0.12251,62.378098,63.046726,64.540563,67.072823,3.359961,3.378784,3.419599,3.43626,1.77518,1.806118,1.84051,1.886813,1.645666,1.659187,1.663339,1.673878,0
C04785,C_L16,DIGITAL_CMOS,CMOS_C,0.29049,0.292631,0.290962,0.305529,0.081831,0.083443,0.083528,0.082828,63.417135,63.700329,64.066515,64.054254,3.378109,3.391039,3.414557,3.422933,1.749607,1.79796,1.847663,1.872967,1.632828,1.651,1.652998,1.649489,0
C04786,C_L16,DIGITAL_CMOS,CMOS_C,0.241736,0.248282,0.251177,0.25859,0.124297,0.130343,0.13628,0.138385,63.22957,63.537629,64.838502,65.105461,3.345901,3.349075,3.367787,3.36816,1.74578,1.776495,1.796159,1.802051,1.584868,1.577661,1.579117,1.587219,0
C04787,C_L16,DIGITAL_CMOS,CMOS_C,0.262544,0.267411,0.279256,0.284293,0.107151,0.111495,0.114025,0.115904,66.804234,67.855915,69.423074,70.988413,3.331479,3.325892,3.343902,3.356489,1.79598,1.778545,1.781865,1.811751,1.70839,1.758141,1.871503,1.98411,1
C04788,C_L16,DIGITAL_CMOS,CMOS_C,0.282761,0.286271,0.296753,0.296516,0.113558,0.118075,0.120953,0.122989,59.432352,60.059152,60.791374,62.806564,3.513602,3.500717,3.531023,3.524943,1.752911,1.780053,1.800471,1.814033,1.652251,1.635871,1.657243,1.648645,0
C04789,C_L16,DIGITAL_CMOS,CMOS_C,0.20057,0.204971,0.212128,0.220731,0.145646,0.147605,0.152344,0.154609,61.237909,61.653452,63.378638,64.619945,3.479247,3.494483,3.5129,3.551063,1.79206,1.856531,1.90775,1.937937,1.65591,1.665515,1.66913,1.697252,0
C04790,C_L16,DIGITAL_CMOS,CMOS_C,0.312467,0.320848,0.33376,0.35602,0.151893,0.154594,0.159603,0.164343,64.668495,65.829261,67.597028,70.495401,3.360778,3.3795,3.392654,3.415587,1.747911,1.78587,1.839649,1.856274,1.63244,1.637613,1.65124,1.6731,0
C04791,C_L16,DIGITAL_CMOS,CMOS_C,0.247438,0.249431,0.254214,0.255476,0.098921,0.10019,0.102023,0.103618,67.769122,68.05939,68.526746,68.605914,3.513188,3.505686,3.491414,3.531314,1.734968,1.770727,1.783885,1.785116,1.65135,1.673673,1.663001,1.667222,0
C04792,C_L16,DIGITAL_CMOS,CMOS_C,0.166369,0.169994,0.175919,0.186364,0.118682,0.121194,0.131272,0.135509,65.326658,66.634015,67.837642,68.863854,3.502226,3.536036,3.599072,3.654451,1.774931,1.795173,1.884809,1.96119,1.676021,1.668481,1.694363,1.72876,0
C04952,C_L19,DIGITAL_CMOS,CMOS_C,0.234258,0.235941,0.242697,0.243778,0.084608,0.085087,0.085176,0.086506,64.326022,64.127526,64.653894,64.543855,3.507021,3.553888,3.581785,3.603965,1.689085,1.702673,1.726266,1.725515,1.688058,1.698601,1.723737,1.731034,0
C04953,C_L19,DIGITAL_CMOS,CMOS_C,0.345677,0.360513,0.365651,0.369325,0.128301,0.134874,0.13584,0.13988,62.063345,62.466632,64.298723,64.588972,3.707211,3.749679,3.783036,3.797139,1.929723,1.953286,1.95995,1.974282,1.822628,1.830087,1.854481,1.869317,0
C04954,C_L19,DIGITAL_CMOS,CMOS_C,0.283248,0.290036,0.295572,0.300868,0.134458,0.136375,0.142232,0.142703,64.270172,65.380333,66.160121,66.735421,3.659961,3.691929,3.724281,3.771009,1.895368,1.914705,1.935963,1.968792,1.701101,1.699768,1.733337,1.774211,0
C04955,C_L19,DIGITAL_CMOS,CMOS_C,0.24234,0.242732,0.248054,0.252883,0.137414,0.137676,0.144012,0.14179,58.241512,59.440092,60.186963,61.10448,3.483291,3.500853,3.528121,3.550138,1.72422,1.735432,1.770602,1.79637,1.634289,1.658702,1.67855,1.668446,0
C04956,C_L19,DIGITAL_CMOS,CMOS_C,0.276079,0.284715,0.2962,0.307004,0.125808,0.130594,0.133579,0.132908,59.658687,59.844672,60.582853,61.504354,3.720845,3.733065,3.77609,3.760575,1.864593,1.859094,1.868262,1.889863,1.634477,1.63757,1.653031,1.653925,0
C04957,C_L19,DIGITAL_CMOS,CMOS_C,0.281447,0.289288,0.296188,0.304997,0.064471,0.06654,0.069249,0.069743,66.232669,65.904152,67.600796,68.265559,3.22789,3.241853,3.241699,3.281426,1.743979,1.764943,1.790319,1.811496,1.641945,1.657912,1.669548,1.678098,0
C04958,C_L19,DIGITAL_CMOS,CMOS_C,0.446967,0.454429,0.471771,0.475438,0.255587,0.263929,0.267393,0.274135,62.781105,63.409949,64.533723,65.493128,3.530972,3.55371,3.592273,3.647794,1.909878,1.926002,1.950698,1.967961,1.737686,1.743213,1.751755,1.784742,0
C04959,C_L19,DIGITAL_CMOS,CMOS_C,0.288342,0.289537,0.300212,0.307452,0.219125,0.21937,0.22496,0.233681,63.516109,64.332253,65.518572,66.889071,3.453547,3.453565,3.44697,3.473344,2.020082,2.018306,2.037165,2.022957,1.825187,1.832249,1.851154,1.824801,0
C04960,C_L19,DIGITAL_CMOS,CMOS_C,0.309267,0.320109,0.330244,0.329934,0.150658,0.152606,0.160429,0.159878,63.478409,64.254517,66.287337,66.919254,3.598481,3.565055,3.584854,3.588912,1.924598,1.953622,1.941771,1.917782,1.879189,1.881145,1.880875,1.888699,0
C04961,C_L19,DIGITAL_CMOS,CMOS_C,0.305903,0.318512,0.326307,0.335874,0.131068,0.134136,0.136634,0.140199,59.430869,60.318985,61.256302,61.978469,3.48116,3.519388,3.564762,3.603994,1.860779,1.890065,1.934873,1.949454,1.706143,1.725663,1.735848,1.747038,0
C04962,C_L19,DIGITAL_CMOS,CMOS_C,0.304123,0.306146,0.310738,0.311644,0.130651,0.133141,0.133736,0.134544,61.250118,62.277745,63.402475,64.045946,3.545426,3.569502,3.592745,3.632283,1.897548,1.906446,1.914676,1.922127,1.77926,1.76955,1.764877,1.764266,0
C04963,C_L19,DIGITAL_CMOS,CMOS_C,0.302493,0.304687,0.308142,0.301662,0.115692,0.11539,0.117643,0.117859,65.295051,65.592043,66.190418,65.953093,3.655301,3.649895,3.66349,3.678533,2.017643,2.021651,2.027425,2.028386,1.694635,1.706985,1.712969,1.71361,0
C04964,C_L19,DIGITAL_CMOS,CMOS_C,0.278926,0.281261,0.292393,0.299883,0.093017,0.094475,0.095083,0.099768,59.339912,59.391121,60.445914,61.788049,3.457345,3.458356,3.461415,3.496849,1.804636,1.797539,1.81118,1.807347,1.715939,1.706749,1.710878,1.716656,0
C04965,C_L19,DIGITAL_CMOS,CMOS_C,0.343239,0.346361,0.347232,0.357252,0.13725,0.135804,0.139037,0.138751,66.518607,66.68789,66.76675,66.848445,3.400019,3.398655,3.438765,3.469499,1.684854,1.695511,1.71498,1.72435,1.712372,1.718584,1.724257,1.763352,0
C04966,C_L19,DIGITAL_CMOS,CMOS_C,0.284839,0.292024,0.286205,0.289299,0.169271,0.170254,0.172438,0.173698,58.170308,57.988316,58.269495,58.998181,3.484523,3.506609,3.53518,3.572356,1.907317,1.919268,1.925029,1.938296,1.67775,1.68233,1.676896,1.674649,0
C04967,C_L19,DIGITAL_CMOS,CMOS_C,0.275544,0.277643,0.281636,0.281819,0.152228,0.155285,0.154022,0.153542,60.928764,61.286009,61.504606,61.165309,3.505333,3.564847,3.615553,3.677121,1.808714,1.831655,1.861803,1.890454,1.672112,1.680266,1.69935,1.722193,0
C04968,C_L19,DIGITAL_CMOS,CMOS_C,0.303373,0.312811,0.321025,0.333697,0.124503,0.127258,0.129649,0.137562,63.127083,63.512534,64.57922,66.053913,3.576843,3.604305,3.666833,3.708573,1.914867,1.933724,1.970443,1.991033,1.757084,1.75233,1.787156,1.810984,0
C04969,C_L19,DIGITAL_CMOS,CMOS_C,0.308486,0.314909,0.322952,0.317632,0.135389,0.13756,0.136289,0.137185,61.208786,61.237388,61.741726,62.005453,3.387614,3.383881,3.379841,3.387903,1.847042,1.831182,1.834228,1.845496,1.820449,1.808488,1.812421,1.832418,0
C04970,C_L19,DIGITAL_CMOS,CMOS_C,0.272579,0.274351,0.286969,0.299464,0.11593,0.117089,0.124718,0.130232,58.1571,58.68464,59.220716,59.700179,3.476982,3.51471,3.553009,3.595244,1.775718,1.817949,1.83489,1.861411,1.717516,1.739536,1.760128,1.768523,0
C04971,C_L19,DIGITAL_CMOS,CMOS_C,0.286222,0.293221,0.29362,0.29645,0.124162,0.124453,0.127519,0.126491,59.136786,60.190746,60.482393,60.767592,3.696291,3.736083,3.775291,3.784471,2.016633,2.026466,2.059204,2.077022,1.782103,1.788933,1.802628,1.821931,0
C04972,C_L19,DIGITAL_CMOS,CMOS_C,0.271826,0.279583,0.284718,0.292638,0.0844,0.087153,0.088189,0.089087,63.853857,64.741657,65.237184,65.762855,3.48426,3.504295,3.503787,3.509012,1.875788,1.879269,1.864094,1.873084,1.703093,1.711482,1.723219,1.718144,0
C04973,C_L19,DIGITAL_CMOS,CMOS_C,0.308141,0.311552,0.307399,0.324151,0.151509,0.153288,0.153345,0.154243,57.075265,57.401719,57.263392,57.461448,3.784657,3.809249,3.798645,3.789965,1.868631,1.860733,1.854987,1.868139,1.776386,1.776121,1.772474,1.787336,0
C04974,C_L19,DIGITAL_CMOS,CMOS_C,0.342338,0.340534,0.342652,0.35325,0.127919,0.129071,0.129224,0.129623,61.523478,62.225386,61.784359,61.509422,3.611172,3.629974,3.684823,3.707273,2.034859,2.037559,2.062449,2.088745,1.940785,1.963607,1.98464,1.997361,0
C04975,C_L19,DIGITAL_CMOS,CMOS_C,0.294701,0.294918,0.298742,0.308912,0.118724,0.120109,0.127325,0.128808,55.924139,55.704853,56.975353,57.883535,3.348229,3.371979,3.416743,3.460414,1.685865,1.696489,1.727678,1.730816,1.569955,1.577563,1.593366,1.605859,0
C04976,C_L19,DIGITAL_CMOS,CMOS_C,0.460254,0.471216,0.488252,0.495022,0.265429,0.27088,0.274982,0.278239,62.056322,61.831753,62.614176,62.898807,3.308541,3.319567,3.356521,3.374282,1.724384,1.730122,1.750507,1.747389,1.555144,1.556734,1.555317,1.566893,1
C04977,C_L19,DIGITAL_CMOS,CMOS_C,0.320466,0.318604,0.329747,0.338837,0.154114,0.153564,0.160165,0.167644,64.331765,65.402634,65.492406,66.766305,3.469382,3.456642,3.478785,3.479207,1.803633,1.817312,1.817456,1.842018,1.70579,1.717883,1.713449,1.722464,0
C04978,C_L19,DIGITAL_CMOS,CMOS_C,0.333057,0.344755,0.348493,0.359787,0.111963,0.112673,0.116802,0.120062,65.045097,65.947303,67.258763,69.634035,3.55302,3.550223,3.558039,3.582788,1.805257,1.81206,1.821429,1.824336,1.717969,1.737294,1.738332,1.750751,0
C04979,C_L19,DIGITAL_CMOS,CMOS_C,0.305734,0.310334,0.320582,0.331511,0.136374,0.1379,0.142075,0.144015,63.341981,63.145956,64.318913,64.825727,3.42676,3.412058,3.432226,3.4259,1.864461,1.858569,1.841434,1.835853,1.666735,1.669441,1.674417,1.678039,0
C04980,C_L19,DIGITAL_CMOS,CMOS_C,0.285103,0.284397,0.296025,0.304739,0.122053,0.124116,0.128229,0.131288,66.250266,66.466201,67.46907,68.758736,3.648424,3.679551,3.722482,3.734434,1.887222,1.918298,1.917582,1.93232,1.671903,1.671057,1.693832,1.697682,0
C04981,C_L19,DIGITAL_CMOS,CMOS_C,0.253869,0.253846,0.256805,0.254003,0.095525,0.096488,0.097418,0.097761,64.985264,65.308565,65.84107,65.550564,3.508908,3.501136,3.527543,3.542859,1.856035,1.849857,1.86922,1.88158,1.563407,1.580007,1.56977,1.586767,0
C04982,C_L19,DIGITAL_CMOS,CMOS_C,0.388202,0.38128,0.390153,0.395215,0.155728,0.158074,0.158566,0.160636,63.11083,63.035843,63.634435,63.638952,3.540348,3.591134,3.563645,3.646379,1.991454,1.978747,1.962738,2.106173,1.820704,1.835487,1.819234,2.012453,1
C04983,C_L19,DIGITAL_CMOS,CMOS_C,0.404528,0.423349,0.442382,0.458607,0.117637,0.117323,0.122043,0.126786,63.602954,64.238657,65.396871,67.334343,3.305004,3.337837,3.376982,3.388459,1.868085,1.882333,1.904866,1.948207,1.684035,1.702735,1.700392,1.73979,0
C04984,C_L19,DIGITAL_CMOS,CMOS_C,0.330848,0.340205,0.353118,0.362061,0.122599,0.122397,0.123653,0.12552,66.512803,67.142276,68.30801,69.083967,3.804436,3.821873,3.902651,3.950368,1.944059,1.971232,1.984255,1.992868,1.819443,1.830838,1.84628,1.836953,0
C04985,C_L19,DIGITAL_CMOS,CMOS_C,0.318715,0.323852,0.343769,0.356667,0.155888,0.161073,0.166656,0.172809,61.006219,60.917621,62.560884,64.401514,3.415292,3.435087,3.505614,3.542903,1.848947,1.861272,1.896853,1.91978,1.655355,1.670947,1.691919,1.713285,0
C04986,C_L19,DIGITAL_CMOS,CMOS_C,0.263863,0.269172,0.284406,0.287064,0.14386,0.145539,0.14852,0.151678,59.189958,59.627853,60.810976,61.316406,3.532328,3.573436,3.62158,3.617908,1.859303,1.858644,1.914663,1.92778,1.734927,1.759801,1.757816,1.782128,0
C04987,C_L19,DIGITAL_CMOS,CMOS_C,0.228819,0.229386,0.23146,0.234205,0.098527,0.10188,0.100799,0.102367,62.290991,62.256395,62.763139,63.446922,3.398514,3.403123,3.40711,3.44914,1.875115,1.888189,1.897202,1.891264,1.592748,1.592847,1.583865,1.588527,0
C04988,C_L19,DIGITAL_CMOS,CMOS_C,0.228203,0.23058,0.228146,0.229611,0.134275,0.1343,0.132634,0.134375,62.412935,62.186994,62.298995,63.416638,3.337718,3.345169,3.379955,3.400509,1.835657,1.855105,1.87746,1.892876,1.706949,1.728295,1.719819,1.737697,0
C04989,C_L19,DIGITAL_CMOS,CMOS_C,0.386367,0.397369,0.401948,0.41773,0.978208,1.033812,0.986814,1.053092,62.244863,61.688838,63.401695,64.882488,3.558256,3.55578,3.582207,3.574998,1.835915,1.843976,1.839961,1.83556,1.669837,1.679884,1.685341,1.708386,1
C04990,C_L19,DIGITAL_CMOS,CMOS_C,0.308038,0.314159,0.336344,0.347172,0.164651,0.164815,0.173215,0.179129,61.701915,62.485126,63.749651,66.051902,3.735028,3.733573,3.746733,3.770709,1.866546,1.874448,1.900941,1.878488,1.851307,1.857342,1.852793,1.845888,0
C04991,C_L19,DIGITAL_CMOS,CMOS_C,0.395429,0.407392,0.408816,0.41685,0.217021,0.222086,0.219768,0.225253,61.14114,62.603091,63.581415,64.333119,3.317075,3.34609,3.393998,3.427082,1.814192,1.856398,1.872221,1.889672,1.587577,1.616735,1.626923,1.633299,0
C04992,C_L19,DIGITAL_CMOS,CMOS_C,0.298203,0.30421,0.310563,0.306472,0.156695,0.158508,0.16117,0.164892,57.389009,58.530745,59.385716,60.702351,3.639154,3.636764,3.640788,3.634223,1.948047,1.960913,1.971487,1.973812,1.710771,1.707741,1.71801,1.717163,0
C04993,C_L19,DIGITAL_CMOS,CMOS_C,0.238391,0.239434,0.242712,0.253762,0.136468,0.141112,0.143765,0.147707,61.48707,61.702842,62.593228,63.428839,3.458295,3.475293,3.520841,3.563104,1.82605,1.836955,1.877192,1.937235,1.770796,1.779262,1.805574,1.816504,0
C04994,C_L19,DIGITAL_CMOS,CMOS_C,0.317556,0.314661,0.326793,0.320748,0.123899,0.127037,0.13064,0.132854,64.306567,64.877854,66.284168,66.71974,3.530707,3.534982,3.553464,3.579282,1.899138,1.876928,1.894172,1.887882,1.71533,1.721584,1.727737,1.737727,0
C04995,C_L19,DIGITAL_CMOS,CMOS_C,0.249111,0.257896,0.265766,0.270579,0.105014,0.109499,0.111657,0.113126,64.133645,63.934677,64.980664,65.374558,3.455464,3.430734,3.466797,3.492898,1.764175,1.78621,1.773816,1.769088,1.662938,1.678392,1.684836,1.674546,0
C04996,C_L19,DIGITAL_CMOS,CMOS_C,0.324473,0.33072,0.342468,0.342913,0.20139,0.205043,0.207103,0.212782,60.791351,60.96447,62.574286,62.554757,3.469294,3.488183,3.540133,3.624021,1.875408,1.888057,1.911069,1.957092,1.798917,1.811355,1.826837,1.869781,0
C04997,C_L19,DIGITAL_CMOS,CMOS_C,0.274488,0.282374,0.284427,0.296217,0.148959,0.149827,0.154001,0.155226,68.97248,70.012103,70.130804,71.285871,3.33825,3.342344,3.345108,3.344682,1.829729,1.819641,1.834748,1.840951,1.669984,1.680847,1.680246,1.673392,0
C04998,C_L19,DIGITAL_CMOS,CMOS_C,0.529266,0.606574,0.857443,1.141814,0.167935,0.17031,0.170011,0.174726,61.147427,60.77185,61.112893,61.210815,3.569166,3.604401,3.609923,3.609472,1.838276,1.85422,1.858948,1.875927,1.753045,1.760077,1.75878,1.766884,1
